4.408162236213684082e-01,4.136275947093963623e-01,1.698532104492187500e-01,-2.099744975566864014e-03,2.981773316860198975e-01,0.000000000000000000e+00
-4.272265732288360596e-02,1.312878012657165527e+00,7.502528429031372070e-01,1.190564274787902832e+00,-4.875828623771667480e-01,1.000000000000000000e+02
3.501092791557312012e-01,2.543098926544189453e-01,2.591468691825866699e-01,1.872004754841327667e-02,4.940411448478698730e-01,0.000000000000000000e+00
3.763867020606994629e-01,3.843072652816772461e-01,1.999589204788208008e-01,5.703970044851303101e-02,3.348540067672729492e-01,0.000000000000000000e+00
3.509559929370880127e-01,3.268589079380035400e-01,2.318266630172729492e-01,5.714326351881027222e-02,4.389453530311584473e-01,0.000000000000000000e+00
3.442361354827880859e-01,3.222045898437500000e-01,2.361234724521636963e-01,5.723446607589721680e-02,4.300144910812377930e-01,0.000000000000000000e+00
3.482829332351684570e-01,3.108690679073333740e-01,2.225042730569839478e-01,3.548875451087951660e-02,4.250937700271606445e-01,0.000000000000000000e+00
4.684385955333709717e-01,5.539139509201049805e-01,4.145075380802154541e-01,5.069497227668762207e-02,1.025365218520164490e-01,4.000000000000000000e+01
3.375774621963500977e-01,3.323831558227539062e-01,2.089054584503173828e-01,4.335739463567733765e-02,3.762212395668029785e-01,0.000000000000000000e+00
-5.028007924556732178e-02,1.338496327400207520e+00,7.681255340576171875e-01,1.211898326873779297e+00,-4.947634339332580566e-01,1.000000000000000000e+02
3.339047729969024658e-01,3.476923108100891113e-01,2.040589153766632080e-01,4.961140453815460205e-02,3.522619605064392090e-01,0.000000000000000000e+00
3.751733303070068359e-01,2.379690557718276978e-01,2.542965412139892578e-01,-8.766969293355941772e-02,2.604665756225585938e-01,0.000000000000000000e+00
2.901830375194549561e-01,7.569512128829956055e-01,3.712092638015747070e-01,4.134926199913024902e-01,-3.480128943920135498e-02,5.000000000000000000e+01
4.023972749710083008e-01,4.271886944770812988e-01,6.921979784965515137e-02,-3.769537433981895447e-03,3.624283671379089355e-01,0.000000000000000000e+00
4.676312208175659180e-01,4.959710836410522461e-01,4.397604465484619141e-01,-1.772720366716384888e-03,1.176704168319702148e-01,0.000000000000000000e+00
8.442075550556182861e-02,-1.468530595302581787e-01,3.514089286327362061e-01,2.756025195121765137e-01,4.012396931648254395e-01,0.000000000000000000e+00
1.926658004522323608e-01,1.015578627586364746e+00,3.324665427207946777e-01,7.398783564567565918e-01,-8.799217641353607178e-02,8.000000000000000000e+01
3.534398376941680908e-01,2.633680403232574463e-01,2.472815364599227905e-01,1.525892131030559540e-02,4.818722009658813477e-01,0.000000000000000000e+00
3.606798648834228516e-01,4.839976429939270020e-01,1.914077997207641602e-01,1.238040998578071594e-01,1.948325335979461670e-01,0.000000000000000000e+00
-5.687145888805389404e-02,1.328727602958679199e+00,7.556970119476318359e-01,1.210586667060852051e+00,-4.946781396865844727e-01,1.000000000000000000e+02
4.280774593353271484e-01,4.639619886875152588e-01,6.845413148403167725e-02,9.914261847734451294e-02,4.918982982635498047e-01,0.000000000000000000e+00
3.384996056556701660e-01,3.567712008953094482e-01,1.542102694511413574e-01,7.456729561090469360e-02,4.170502424240112305e-01,0.000000000000000000e+00
5.550127625465393066e-01,6.698657274246215820e-01,2.178609371185302734e-01,4.613263905048370361e-02,2.451786100864410400e-01,1.000000000000000000e+01
5.510683655738830566e-01,7.120937108993530273e-01,2.486036419868469238e-01,8.010677248239517212e-02,2.137778997421264648e-01,1.000000000000000000e+01
3.530023396015167236e-01,2.576147615909576416e-01,2.548069953918457031e-01,1.820464618504047394e-02,4.956273436546325684e-01,0.000000000000000000e+00
4.523321986198425293e-02,1.065094828605651855e+00,5.901496410369873047e-01,8.905876874923706055e-01,-3.223894238471984863e-01,9.000000000000000000e+01
1.003615856170654297e-01,-8.994507789611816406e-02,3.525657057762145996e-01,2.531157732009887695e-01,4.617179036140441895e-01,0.000000000000000000e+00
-2.757893502712249756e-02,1.276126265525817871e+00,6.988075971603393555e-01,1.116107344627380371e+00,-4.658664464950561523e-01,1.000000000000000000e+02
2.950895428657531738e-01,2.502820491790771484e-01,2.134754359722137451e-01,-1.478758268058300018e-02,2.647603154182434082e-01,0.000000000000000000e+00
2.956761717796325684e-01,2.487949728965759277e-01,2.343179285526275635e-01,-1.616501435637474060e-02,2.645109593868255615e-01,0.000000000000000000e+00
5.472518205642700195e-01,5.636850595474243164e-01,-1.762764155864715576e-02,1.026310250163078308e-01,6.889815926551818848e-01,0.000000000000000000e+00
4.149849414825439453e-01,4.647012352943420410e-01,8.153725415468215942e-02,9.154134988784790039e-02,4.400323629379272461e-01,0.000000000000000000e+00
3.827239573001861572e-02,1.108451724052429199e+00,6.062746047973632812e-01,9.302605390548706055e-01,-3.569306135177612305e-01,9.000000000000000000e+01
1.989366114139556885e-02,1.087687611579895020e+00,5.862494111061096191e-01,9.251942038536071777e-01,-3.450985550880432129e-01,9.000000000000000000e+01
4.555624127388000488e-01,3.257811963558197021e-01,2.487273067235946655e-01,-1.476174890995025635e-01,2.262165993452072144e-01,0.000000000000000000e+00
3.498992919921875000e-01,2.748601138591766357e-01,3.288167715072631836e-01,-4.753691330552101135e-02,3.125810623168945312e-01,0.000000000000000000e+00
3.534613549709320068e-01,3.591974973678588867e-01,1.756224930286407471e-01,3.111533634364604950e-02,3.338821530342102051e-01,0.000000000000000000e+00
2.536855936050415039e-01,1.705066263675689697e-01,3.524863123893737793e-01,8.845099806785583496e-02,4.361858367919921875e-01,0.000000000000000000e+00
3.437757492065429688e-01,3.530327081680297852e-01,1.797344237565994263e-01,5.272062122821807861e-02,3.518843650817871094e-01,0.000000000000000000e+00
3.671243488788604736e-01,3.762583434581756592e-01,1.126543357968330383e-01,-1.274960208684206009e-02,3.425439000129699707e-01,0.000000000000000000e+00
4.445685148239135742e-01,5.725802183151245117e-01,4.092328846454620361e-01,9.597142040729522705e-02,8.378630876541137695e-02,3.000000000000000000e+01
-4.190118610858917236e-02,1.249551177024841309e+00,6.985784769058227539e-01,1.138849258422851562e+00,-4.604033231735229492e-01,1.000000000000000000e+02
-6.656870245933532715e-03,1.288400650024414062e+00,7.471673488616943359e-01,1.117428660392761230e+00,-4.637646079063415527e-01,1.000000000000000000e+02
2.043941617012023926e-01,8.686230182647705078e-01,4.737846553325653076e-01,5.468323230743408203e-01,-1.576934903860092163e-01,7.000000000000000000e+01
-4.656429588794708252e-02,1.243841171264648438e+00,6.944919824600219727e-01,1.125630497932434082e+00,-4.517794251441955566e-01,1.000000000000000000e+02
5.282736420631408691e-01,5.410683155059814453e-01,8.533060550689697266e-03,1.443804800510406494e-01,7.607348561286926270e-01,0.000000000000000000e+00
5.104482173919677734e-01,3.322070538997650146e-01,3.210684359073638916e-01,-1.177756115794181824e-01,2.196016311645507812e-01,0.000000000000000000e+00
3.316777944564819336e-01,8.906866312026977539e-01,4.310195147991180420e-01,4.289456009864807129e-01,-4.667682945728302002e-02,5.000000000000000000e+01
3.016488552093505859e-01,8.391720056533813477e-01,3.062259554862976074e-01,4.688261747360229492e-01,2.509841322898864746e-02,4.000000000000000000e+01
6.501371860504150391e-01,6.487597227096557617e-01,-1.615945994853973389e-01,1.032315567135810852e-01,8.273653984069824219e-01,0.000000000000000000e+00
3.075416088104248047e-01,5.576884746551513672e-01,2.891375720500946045e-01,2.232173234224319458e-01,6.723614037036895752e-02,3.000000000000000000e+01
-6.091679632663726807e-02,1.245734095573425293e+00,6.821471452713012695e-01,1.143268346786499023e+00,-4.604293704032897949e-01,1.000000000000000000e+02
4.593513011932373047e-01,4.246468544006347656e-01,1.769233047962188721e-01,-2.880665659904479980e-02,2.784822583198547363e-01,0.000000000000000000e+00
3.540560305118560791e-01,2.875246107578277588e-01,2.538646459579467773e-01,4.836123436689376831e-02,4.940490722656250000e-01,0.000000000000000000e+00
-3.005959093570709229e-02,1.238824963569641113e+00,6.917582750320434570e-01,1.120611786842346191e+00,-4.533190727233886719e-01,1.000000000000000000e+02
4.032801389694213867e-01,7.038515210151672363e-01,4.469226896762847900e-01,2.229573577642440796e-01,8.943319320678710938e-03,3.000000000000000000e+01
2.919137477874755859e-01,1.615477353334426880e-01,2.779923081398010254e-01,-3.320423513650894165e-02,3.682507276535034180e-01,0.000000000000000000e+00
4.164894223213195801e-01,5.154743194580078125e-01,2.365964949131011963e-01,8.894445002079010010e-02,1.975391805171966553e-01,2.000000000000000000e+01
5.748450756072998047e-02,1.105599880218505859e+00,5.450486540794372559e-01,9.130894541740417480e-01,-3.040504455566406250e-01,9.000000000000000000e+01
-4.485638439655303955e-02,1.305575251579284668e+00,7.274545431137084961e-01,1.162453293800354004e+00,-4.876947402954101562e-01,1.000000000000000000e+02
9.067536890506744385e-02,-2.242288887500762939e-01,3.983895182609558105e-01,1.842913180589675903e-01,4.012008011341094971e-01,0.000000000000000000e+00
-7.633323967456817627e-02,1.276636600494384766e+00,7.039456367492675781e-01,1.186336278915405273e+00,-4.844883680343627930e-01,1.000000000000000000e+02
2.818509936332702637e-03,1.121549844741821289e+00,6.126409173011779785e-01,9.732356667518615723e-01,-3.698504567146301270e-01,9.000000000000000000e+01
2.932481169700622559e-01,8.517940044403076172e-01,2.842123508453369141e-01,5.072699785232543945e-01,3.220239281654357910e-02,4.000000000000000000e+01
3.459402322769165039e-01,3.449538350105285645e-01,1.902762651443481445e-01,2.155184932053089142e-02,3.247722387313842773e-01,0.000000000000000000e+00
-5.729593336582183838e-02,1.349478960037231445e+00,7.751983404159545898e-01,1.232028007507324219e+00,-5.044710040092468262e-01,1.000000000000000000e+02
4.227912425994873047e-01,6.852158308029174805e-01,4.779004752635955811e-01,2.062756121158599854e-01,1.494796574115753174e-02,4.000000000000000000e+01
-5.223412811756134033e-02,1.231581449508666992e+00,6.754972934722900391e-01,1.121356606483459473e+00,-4.488624334335327148e-01,1.000000000000000000e+02
6.294496059417724609e-01,6.262786388397216797e-01,-1.605957746505737305e-01,4.464581608772277832e-02,7.109310030937194824e-01,0.000000000000000000e+00
4.276839196681976318e-01,6.094737052917480469e-01,1.343744248151779175e-01,1.754412502050399780e-01,2.546024918556213379e-01,1.000000000000000000e+01
-3.645227849483489990e-02,1.342610120773315430e+00,7.763973474502563477e-01,1.197512745857238770e+00,-4.933527708053588867e-01,1.000000000000000000e+02
3.460301756858825684e-01,2.363378554582595825e-01,2.817707061767578125e-01,2.841523475944995880e-02,5.197963714599609375e-01,0.000000000000000000e+00
3.435395359992980957e-01,1.894993484020233154e-01,3.121928572654724121e-01,-8.612778037786483765e-04,3.006274402141571045e-01,0.000000000000000000e+00
1.312725245952606201e-02,1.133864164352416992e+00,6.285709142684936523e-01,9.826110601425170898e-01,-3.723494410514831543e-01,1.000000000000000000e+02
3.522359728813171387e-01,3.611919879913330078e-01,1.839965283870697021e-01,4.882029443979263306e-02,3.790292739868164062e-01,0.000000000000000000e+00
3.972436189651489258e-01,3.889320194721221924e-01,2.212513983249664307e-01,4.583789408206939697e-02,3.548302054405212402e-01,0.000000000000000000e+00
4.461044073104858398e-01,4.636666178703308105e-01,2.623797208070755005e-02,3.877384215593338013e-02,4.975244402885437012e-01,0.000000000000000000e+00
-1.032973825931549072e-02,1.244670629501342773e+00,6.764657497406005859e-01,1.066448688507080078e+00,-4.414293169975280762e-01,1.000000000000000000e+02
5.844953656196594238e-01,5.595052242279052734e-01,6.592740118503570557e-02,-8.116184175014495850e-02,3.840966224670410156e-01,0.000000000000000000e+00
5.571298003196716309e-01,6.086699366569519043e-01,1.864884048700332642e-01,-5.423126742243766785e-03,2.804701924324035645e-01,1.000000000000000000e+01
4.033504128456115723e-01,3.862639069557189941e-01,1.879958659410476685e-01,1.767514087259769440e-02,3.391387164592742920e-01,0.000000000000000000e+00
3.364452719688415527e-01,2.877649962902069092e-01,2.403808832168579102e-01,3.441680222749710083e-02,4.341217875480651855e-01,0.000000000000000000e+00
2.056040763854980469e-01,1.068359017372131348e-01,3.556965291500091553e-01,1.275475323200225830e-01,3.354773521423339844e-01,0.000000000000000000e+00
4.497762322425842285e-01,4.180032610893249512e-01,1.951755881309509277e-01,-1.406539045274257660e-02,2.922036349773406982e-01,0.000000000000000000e+00
3.545756340026855469e-01,2.544394135475158691e-01,2.779788374900817871e-01,2.851233072578907013e-02,5.163327455520629883e-01,0.000000000000000000e+00
-3.020565211772918701e-02,1.365319848060607910e+00,7.891128063201904297e-01,1.201135754585266113e+00,-5.083345770835876465e-01,1.000000000000000000e+02
3.270613551139831543e-01,2.728771269321441650e-01,3.072230219841003418e-01,1.802727393805980682e-02,2.957108318805694580e-01,0.000000000000000000e+00
-5.861733853816986084e-02,1.321937441825866699e+00,7.485444545745849609e-01,1.209304928779602051e+00,-4.943094253540039062e-01,1.000000000000000000e+02
3.462988734245300293e-01,2.878370881080627441e-01,2.621949911117553711e-01,4.980493336915969849e-02,4.778563380241394043e-01,0.000000000000000000e+00
1.350076049566268921e-01,6.943088769912719727e-02,3.948770165443420410e-01,2.758041620254516602e-01,3.993032574653625488e-01,0.000000000000000000e+00
3.302574157714843750e-02,1.113317131996154785e+00,6.487771272659301758e-01,9.241694211959838867e-01,-3.668676614761352539e-01,1.000000000000000000e+02
3.488895893096923828e-01,3.530469238758087158e-01,2.130091190338134766e-01,6.536855548620223999e-02,4.054657816886901855e-01,0.000000000000000000e+00
1.796634644269943237e-01,1.645804196596145630e-01,3.323916196823120117e-01,1.871507614850997925e-01,4.342590570449829102e-01,0.000000000000000000e+00
2.112843394279479980e-01,1.036617517471313477e+00,5.391982793807983398e-01,6.695375442504882812e-01,-2.075564116239547729e-01,7.000000000000000000e+01
3.430104851722717285e-01,3.571481108665466309e-01,2.133585959672927856e-01,7.239615172147750854e-02,3.970463573932647705e-01,0.000000000000000000e+00
7.484233379364013672e-02,1.103210806846618652e+00,5.333855152130126953e-01,8.907690048217773438e-01,-2.904425263404846191e-01,9.000000000000000000e+01
1.216694712638854980e-02,1.060891270637512207e+00,5.951393842697143555e-01,9.118071794509887695e-01,-3.534159064292907715e-01,1.000000000000000000e+02
4.427216649055480957e-01,4.105473756790161133e-01,1.540876477956771851e-01,-2.957230061292648315e-02,2.793401777744293213e-01,0.000000000000000000e+00
6.165419518947601318e-02,1.015759587287902832e+00,5.542886257171630859e-01,8.102504611015319824e-01,-2.782450914382934570e-01,9.000000000000000000e+01
2.441054284572601318e-01,2.450507432222366333e-01,1.944659948348999023e-01,5.559997260570526123e-02,2.603385448455810547e-01,0.000000000000000000e+00
-6.674270331859588623e-02,1.338797688484191895e+00,7.511826753616333008e-01,1.226868748664855957e+00,-5.056646466255187988e-01,1.000000000000000000e+02
4.440085589885711670e-01,4.289344549179077148e-01,3.159856498241424561e-01,-3.400087356567382812e-03,1.420793235301971436e-01,0.000000000000000000e+00
1.943551003932952881e-01,9.953346252441406250e-01,3.482069373130798340e-01,7.190956473350524902e-01,-8.467753231525421143e-02,7.000000000000000000e+01
4.136241078376770020e-01,4.865815639495849609e-01,1.954354345798492432e-01,7.412321865558624268e-02,1.952499449253082275e-01,1.000000000000000000e+01
4.877375960350036621e-01,4.414572715759277344e-01,1.249698773026466370e-01,-2.975873462855815887e-02,3.156345486640930176e-01,0.000000000000000000e+00
4.688745141029357910e-01,4.387167692184448242e-01,1.626721620559692383e-01,-3.031365014612674713e-02,2.823846638202667236e-01,0.000000000000000000e+00
3.500154018402099609e-01,2.780785262584686279e-01,2.412135452032089233e-01,2.383715473115444183e-02,4.631925821304321289e-01,0.000000000000000000e+00
3.653632402420043945e-01,3.711960315704345703e-01,1.848396360874176025e-01,4.736711084842681885e-02,3.817857801914215088e-01,0.000000000000000000e+00
3.786927759647369385e-01,3.657059967517852783e-01,1.727708876132965088e-01,1.515738107264041901e-02,3.470040559768676758e-01,0.000000000000000000e+00
-4.365198314189910889e-02,1.241559505462646484e+00,6.765178442001342773e-01,1.122745037078857422e+00,-4.515240788459777832e-01,1.000000000000000000e+02
3.303825259208679199e-01,3.350022435188293457e-01,1.688946634531021118e-01,5.456655472517013550e-02,3.545070886611938477e-01,0.000000000000000000e+00
-7.146133482456207275e-02,1.331543922424316406e+00,7.527898550033569336e-01,1.229022622108459473e+00,-5.028280615806579590e-01,1.000000000000000000e+02
3.575166463851928711e-01,3.583488464355468750e-01,2.026703953742980957e-01,3.119782544672489166e-02,3.096485733985900879e-01,0.000000000000000000e+00
-4.976464807987213135e-02,1.332427978515625000e+00,7.656732797622680664e-01,1.213903069496154785e+00,-4.944145083427429199e-01,1.000000000000000000e+02
